COLLISION_ID,Y,M,D,HH,MM,BOROUGH,LATITUDE,LONGITUDE,TRAFFIC STREET,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,DAY OF WEEK
4239289,2019,11,8,15,45,BROOKLYN,40.679276,-73.92906,FULTON STREET,0,0,Friday
4238464,2019,11,8,16,45,MANHATTAN,40.762966,-73.9819,7 AVENUE,0,0,Friday
4240523,2019,11,8,20,0,BROOKLYN,40.677868,-73.90332,FULTON STREET,0,0,Friday
4238467,2019,11,8,20,45,MANHATTAN,40.760456,-73.98374,7 AVENUE,0,0,Friday
4238393,2019,11,8,20,0,BRONX,40.886635,-73.88746,MOSHOLU PARKWAY,0,0,Friday
4237989,2019,11,8,17,15,BRONX,40.86318,-73.86556,BOSTON ROAD,1,0,Friday
4238241,2019,11,8,19,15,BRONX,40.843296,-73.88685,EAST TREMONT AVENUE,1,0,Friday
4238242,2019,11,8,19,30,BRONX,40.84183,-73.88389,EAST TREMONT AVENUE,1,0,Friday
4239183,2019,11,8,19,45,BRONX,40.815845,-73.89544,LONGWOOD AVENUE,0,0,Friday
4237892,2019,11,8,18,45,QUEENS,40.75829,-73.83431,ROOSEVELT AVENUE,0,0,Friday
4238787,2019,11,8,18,30,BRONX,40.874325,-73.86707,WHITE PLAINS ROAD,0,0,Friday
4239743,2019,11,8,18,45,BROOKLYN,40.68024,-73.946754,FULTON STREET,0,0,Friday
4238726,2019,11,8,11,45,BROOKLYN,40.67989,-73.94034,FULTON STREET,0,0,Friday
4237455,2019,11,8,9,45,BRONX,40.826397,-73.92116,EAST 161 STREET,0,0,Friday
4237718,2019,11,8,9,45,BRONX,40.88452,-73.87762,BAINBRIDGE AVENUE,0,0,Friday
4237687,2019,11,8,9,0,BRONX,40.840343,-73.867256,EAST TREMONT AVENUE,0,0,Friday
4238361,2019,11,8,23,45,BROOKLYN,40.682186,-73.86982,ATLANTIC AVENUE,2,0,Friday
4240224,2019,11,8,23,45,MANHATTAN,40.788994,-73.94656,3 AVENUE,0,0,Friday
4238704,2019,11,8,23,30,MANHATTAN,40.823566,-73.93768,7 AVENUE,2,0,Friday
4237360,2019,11,8,4,15,BROOKLYN,40.683506,-73.97594,ATLANTIC AVENUE,0,0,Friday
4241583,2019,11,8,5,45,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Friday
4244592,2019,11,9,0,0,BRONX,40.83142,-73.92644,JEROME AVENUE,0,0,Saturday
4238072,2019,11,9,16,45,BROOKLYN,40.691845,-74.0002,ATLANTIC AVENUE,0,0,Saturday
4241385,2019,11,9,16,30,MANHATTAN,40.760925,-73.96705,3 AVENUE,0,0,Saturday
4238848,2019,11,9,16,15,BRONX,40.841278,-73.86359,EAST TREMONT AVENUE,0,0,Saturday
4238003,2019,11,9,11,30,MANHATTAN,40.75457,-73.97169,3 AVENUE,0,0,Saturday
4239993,2019,11,9,15,15,BRONX,40.83354,-73.89631,BOSTON ROAD,0,0,Saturday
4240512,2019,11,9,6,45,BROOKLYN,40.677017,-73.92182,ATLANTIC AVENUE,1,0,Saturday
4240524,2019,11,9,8,30,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Saturday
4239616,2019,11,9,23,45,BRONX,40.861336,-73.866806,BOSTON ROAD,1,0,Saturday
4238835,2019,11,9,21,0,BROOKLYN,40.700424,-73.9444,THROOP AVENUE,0,0,Saturday
4247642,2019,11,9,10,0,BROOKLYN,40.68039,-73.94956,FULTON STREET,1,0,Saturday
4238321,2019,11,9,14,30,BROOKLYN,40.67677,-73.88949,ATLANTIC AVENUE,0,0,Saturday
4238395,2019,11,9,14,45,BROOKLYN,40.675632,-73.89878,ATLANTIC AVENUE,0,0,Saturday
4237953,2019,11,9,5,15,BRONX,40.839767,-73.905396,WEBSTER AVENUE,0,0,Saturday
4244066,2019,11,9,18,15,BROOKLYN,40.687023,-73.97621,FULTON STREET,0,0,Saturday
4238763,2019,11,9,18,30,BRONX,40.88263,-73.839516,BAYCHESTER AVENUE,0,0,Saturday
4238758,2019,11,9,18,45,BRONX,40.895374,-73.86356,WEBSTER AVENUE,0,0,Saturday
4238869,2019,11,10,14,30,BROOKLYN,40.678238,-73.94415,BROOKLYN AVENUE,0,0,Sunday
4239029,2019,11,10,3,45,QUEENS,0.0,0.0,ROOSEVELT AVENUE,1,0,Sunday
4238589,2019,11,10,3,30,BROOKLYN,0.0,0.0,ATLANTIC AVENUE,0,0,Sunday
4240412,2019,11,10,17,0,BRONX,40.88271,-73.881256,EAST GUN HILL ROAD,0,0,Sunday
4240459,2019,11,10,19,0,BRONX,40.84434,-73.91475,JEROME AVENUE,1,0,Sunday
4238523,2019,11,10,19,30,BROOKLYN,40.678032,-73.89168,FULTON STREET,0,0,Sunday
4238527,2019,11,10,19,15,QUEENS,40.756664,-73.78282,FRANCIS LEWIS BOULEVARD,2,0,Sunday
4238757,2019,11,10,15,45,BRONX,40.890076,-73.819855,BOSTON ROAD,1,0,Sunday
4243794,2019,11,10,15,15,BRONX,40.87139,-73.86427,BURKE AVENUE,0,0,Sunday
4240718,2019,11,10,23,0,MANHATTAN,40.745724,-73.97813,3 AVENUE,0,0,Sunday
4239025,2019,11,10,10,15,BRONX,40.846874,-73.90877,GRAND CONCOURSE,0,0,Sunday
4238861,2019,11,10,13,15,BROOKLYN,40.68148,-73.95736,FULTON STREET,0,0,Sunday
4239142,2019,11,10,12,15,BRONX,40.88709,-73.87803,JEROME AVENUE,0,0,Sunday
4238669,2019,11,10,12,45,MANHATTAN,40.76468,-73.9643,3 AVENUE,0,0,Sunday
4241446,2019,11,10,4,30,BRONX,40.84434,-73.91475,JEROME AVENUE,0,0,Sunday
4238765,2019,11,10,20,30,BRONX,40.852386,-73.90369,GRAND CONCOURSE,0,0,Sunday
4238708,2019,11,10,5,45,MANHATTAN,40.826088,-73.93584,7 AVENUE,0,0,Sunday
4239143,2019,11,10,11,45,BRONX,40.877842,-73.871796,WEBSTER AVENUE,2,0,Sunday
4238271,2019,11,10,9,0,MANHATTAN,40.730133,-73.98949,3 AVENUE,0,0,Sunday
4238489,2019,11,10,16,30,MANHATTAN,40.743824,-73.979515,3 AVENUE,0,0,Sunday
4238623,2019,11,10,2,45,BROOKLYN,0.0,0.0,FRANKLIN AVENUE,0,0,Sunday
4240519,2019,11,11,15,30,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Monday
4239346,2019,11,11,19,0,MANHATTAN,0.0,0.0,3 AVENUE,0,0,Monday
4239747,2019,11,11,9,30,MANHATTAN,40.743824,-73.979515,3 AVENUE,1,0,Monday
4239546,2019,11,11,9,15,BROOKLYN,40.677155,-73.88773,ATLANTIC AVENUE,0,0,Monday
4243567,2019,11,11,9,15,BROOKLYN,40.69168,-73.99965,ATLANTIC AVENUE,0,0,Monday
4239414,2019,11,11,9,45,MANHATTAN,40.76155,-73.96659,3 AVENUE,0,0,Monday
4239550,2019,11,11,11,30,BROOKLYN,40.67553,-73.90163,ATLANTIC AVENUE,0,0,Monday
4240058,2019,11,11,14,45,BROOKLYN,40.686085,-73.982666,ATLANTIC AVENUE,0,0,Monday
4239280,2019,11,11,17,30,QUEENS,40.718136,-73.75726,FRANCIS LEWIS BOULEVARD,0,0,Monday
4239496,2019,11,11,8,15,BROOKLYN,40.692772,-73.92782,BROADWAY,0,0,Monday
4239259,2019,11,11,10,45,BRONX,40.806477,-73.908455,BRUCKNER BOULEVARD,0,0,Monday
4239556,2019,11,11,21,45,BROOKLYN,40.677357,-73.88687,ATLANTIC AVENUE,0,0,Monday
4241359,2019,11,11,18,45,BRONX,40.842712,-73.85121,EAST TREMONT AVENUE,0,0,Monday
4239260,2019,11,11,13,15,BRONX,40.8059,-73.92523,BRUCKNER BOULEVARD,0,0,Monday
4240517,2019,11,11,13,30,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Monday
4239898,2019,11,11,7,0,BRONX,40.824207,-73.87529,BRUCKNER BOULEVARD,0,0,Monday
4239984,2019,11,12,8,30,BRONX,40.828125,-73.84105,BRUCKNER BOULEVARD,0,0,Tuesday
4241578,2019,11,12,8,0,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Tuesday
4240012,2019,11,12,0,45,BROOKLYN,0.0,0.0,BROADWAY,1,0,Tuesday
4240780,2019,11,12,0,45,BRONX,0.0,0.0,BRUCKNER BOULEVARD,1,0,Tuesday
4240063,2019,11,12,15,45,MANHATTAN,40.75524,-73.97328,LEXINGTON AVENUE,0,0,Tuesday
4239748,2019,11,12,10,0,MANHATTAN,40.747627,-73.976746,3 AVENUE,0,0,Tuesday
4239738,2019,11,12,10,0,MANHATTAN,40.75519,-73.97122,3 AVENUE,0,0,Tuesday
4240087,2019,11,12,10,0,MANHATTAN,40.77233,-73.958725,3 AVENUE,0,0,Tuesday
4239745,2019,11,12,10,15,MANHATTAN,40.75895,-73.96849,3 AVENUE,2,0,Tuesday
4240395,2019,11,12,21,45,BRONX,40.820305,-73.89083,BRUCKNER BOULEVARD,1,0,Tuesday
4240072,2019,11,12,9,15,BRONX,40.84009,-73.88036,EAST TREMONT AVENUE,0,0,Tuesday
4240061,2019,11,12,13,0,MANHATTAN,40.75337,-73.974655,LEXINGTON AVENUE,0,0,Tuesday
4241360,2019,11,12,7,15,BROOKLYN,40.677277,-73.9266,ATLANTIC AVENUE,0,0,Tuesday
4240021,2019,11,12,7,0,BROOKLYN,40.678394,-73.94692,ATLANTIC AVENUE,0,0,Tuesday
4241553,2019,11,12,7,30,QUEENS,40.74411,-73.95364,VERNON BOULEVARD,1,0,Tuesday
4240455,2019,11,13,14,30,BROOKLYN,40.69324,-73.92865,BROADWAY,1,0,Wednesday
4240572,2019,11,13,14,45,BRONX,40.812386,-73.92469,3 AVENUE,1,0,Wednesday
4240451,2019,11,13,14,15,BRONX,40.830914,-73.92047,GRAND CONCOURSE,1,0,Wednesday
4241638,2019,11,13,14,45,BRONX,40.820305,-73.89083,BRUCKNER BOULEVARD,1,0,Wednesday
4240710,2019,11,13,15,30,MANHATTAN,40.75348,-73.980896,5 AVENUE,1,0,Wednesday
4242758,2019,11,13,15,15,BRONX,40.826275,-73.85971,BRUCKNER BOULEVARD,0,0,Wednesday
4240475,2019,11,13,10,0,QUEENS,40.746185,-73.95296,VERNON BOULEVARD,0,0,Wednesday
4240784,2019,11,13,10,15,BRONX,40.802666,-73.91562,BRUCKNER BOULEVARD,0,0,Wednesday
4240594,2019,11,13,13,30,MANHATTAN,40.74573,-73.98022,LEXINGTON AVENUE,0,0,Wednesday
4241917,2019,11,13,11,15,BRONX,40.810623,-73.92787,3 AVENUE,0,0,Wednesday
4240398,2019,11,13,11,30,BRONX,40.813175,-73.89845,BRUCKNER BOULEVARD,1,0,Wednesday
4240883,2019,11,13,20,0,BRONX,40.820305,-73.89083,BRUCKNER BOULEVARD,2,0,Wednesday
4240634,2019,11,13,18,0,BRONX,40.829453,-73.90658,3 AVENUE,1,0,Wednesday
4241017,2019,11,13,18,45,BRONX,40.864227,-73.89578,GRAND CONCOURSE,1,0,Wednesday
4240547,2019,11,13,19,15,QUEENS,40.754208,-73.94938,VERNON BOULEVARD,1,0,Wednesday
4240712,2019,11,13,19,15,BROOKLYN,40.685226,-73.91454,BROADWAY,1,0,Wednesday
4240182,2019,11,13,8,15,BROOKLYN,40.68405,-73.97746,ATLANTIC AVENUE,0,0,Wednesday
4241524,2019,11,13,8,15,BRONX,40.824432,-73.873604,BRUCKNER BOULEVARD,0,0,Wednesday
4240396,2019,11,13,7,30,BRONX,40.815845,-73.89544,BRUCKNER BOULEVARD,0,0,Wednesday
4241452,2019,11,14,13,30,BROOKLYN,40.689144,-73.99071,ATLANTIC AVENUE,0,0,Thursday
4240820,2019,11,14,9,30,BRONX,40.84009,-73.88036,EAST TREMONT AVENUE,0,0,Thursday
4241349,2019,11,14,23,15,BROOKLYN,40.68306,-73.973785,ATLANTIC AVENUE,1,0,Thursday
4241109,2019,11,14,17,30,QUEENS,40.707306,-73.75122,FRANCIS LEWIS BOULEVARD,0,0,Thursday
4241494,2019,11,14,15,45,BRONX,40.842346,-73.89836,3 AVENUE,0,0,Thursday
4241178,2019,11,14,15,15,BROOKLYN,40.709442,-73.9607,BROADWAY,0,0,Thursday
4242127,2019,11,14,15,30,BRONX,40.828598,-73.921745,GRAND CONCOURSE,0,0,Thursday
4240953,2019,11,14,8,15,QUEENS,40.762264,-73.78527,FRANCIS LEWIS BOULEVARD,0,0,Thursday
4242428,2019,11,14,0,0,BROOKLYN,40.678238,-73.94415,ATLANTIC AVENUE,0,0,Thursday
4240662,2019,11,14,2,0,BROOKLYN,40.678543,-73.949684,ATLANTIC AVENUE,1,0,Thursday
4241457,2019,11,14,11,0,BRONX,40.826786,-73.892944,EAST 167 STREET,0,0,Thursday
4241435,2019,11,14,11,45,BRONX,40.847027,-73.89807,EAST TREMONT AVENUE,0,0,Thursday
4241176,2019,11,14,14,30,BROOKLYN,40.70801,-73.95673,BROADWAY,0,0,Thursday
4242634,2019,11,14,14,0,BROOKLYN,40.69382,-73.94311,THROOP AVENUE,0,0,Thursday
4241120,2019,11,14,14,30,BRONX,40.857418,-73.899956,GRAND CONCOURSE,0,0,Thursday
4241615,2019,11,14,14,45,BRONX,40.862534,-73.89708,GRAND CONCOURSE,0,0,Thursday
4241021,2019,11,14,14,0,BROOKLYN,40.682186,-73.86982,ATLANTIC AVENUE,0,0,Thursday
4241199,2019,11,14,16,0,MANHATTAN,40.7808,-73.954636,LEXINGTON AVENUE,0,0,Thursday
4241126,2019,11,14,16,30,QUEENS,40.66652,-73.73645,FRANCIS LEWIS BOULEVARD,0,0,Thursday
4241100,2019,11,14,20,15,QUEENS,40.746185,-73.95296,VERNON BOULEVARD,0,0,Thursday
4242253,2019,11,15,22,30,MANHATTAN,40.73669,-73.993126,5 AVENUE,0,0,Friday
4242710,2019,11,15,22,0,BRONX,40.819042,-73.81724,EAST TREMONT AVENUE,0,0,Friday
4245010,2019,11,15,19,15,BRONX,40.84183,-73.88389,EAST TREMONT AVENUE,0,0,Friday
4241943,2019,11,15,19,15,MANHATTAN,40.76104,-73.97538,5 AVENUE,0,0,Friday
4241922,2019,11,15,9,30,BRONX,40.803593,-73.919785,BRUCKNER BOULEVARD,1,0,Friday
4241602,2019,11,15,9,45,MANHATTAN,40.790367,-73.949776,PARK AVENUE,1,0,Friday
4241366,2019,11,15,6,45,BRONX,40.803593,-73.919785,BRUCKNER BOULEVARD,0,0,Friday
4241291,2019,11,15,6,45,QUEENS,40.757797,-73.94582,VERNON BOULEVARD,2,0,Friday
4242907,2019,11,15,11,0,BROOKLYN,40.68306,-73.973785,ATLANTIC AVENUE,0,0,Friday
4242819,2019,11,15,11,0,BROOKLYN,40.6848,-73.9138,BROADWAY,0,0,Friday
4241453,2019,11,15,11,30,BROOKLYN,40.677338,-73.927536,ATLANTIC AVENUE,0,0,Friday
4241733,2019,11,15,17,0,BROOKLYN,40.686085,-73.982666,ATLANTIC AVENUE,0,0,Friday
4263462,2019,11,15,16,0,MANHATTAN,40.788532,-73.95322,EAST 98 STREET,1,0,Friday
4242766,2019,11,15,18,45,BRONX,40.8237,-73.86256,STORY AVENUE,0,0,Friday
4241510,2019,11,15,13,15,BRONX,40.8291,-73.90554,EAST 167 STREET,0,0,Friday
4242712,2019,11,15,13,30,BRONX,40.85162,-73.82653,BRUCKNER BOULEVARD,0,0,Friday
4242732,2019,11,15,13,0,BRONX,40.82325,-73.88277,BRUCKNER BOULEVARD,0,0,Friday
4242642,2019,11,15,12,45,BROOKLYN,40.67983,-73.9583,ATLANTIC AVENUE,0,0,Friday
4241623,2019,11,15,12,45,BRONX,40.820305,-73.89083,BRUCKNER BOULEVARD,0,0,Friday
4242561,2019,11,16,20,45,MANHATTAN,40.81967,-73.94424,8 AVENUE,0,0,Saturday
4242742,2019,11,16,11,45,BRONX,40.82847,-73.824165,EAST TREMONT AVENUE,0,0,Saturday
4241891,2019,11,16,11,45,MANHATTAN,40.777855,-73.981964,BROADWAY,0,0,Saturday
4241924,2019,11,16,11,15,BRONX,40.80684,-73.9275,BRUCKNER BOULEVARD,0,0,Saturday
4243079,2019,11,16,14,30,MANHATTAN,40.744762,-73.99517,7 AVENUE,0,0,Saturday
4243048,2019,11,16,23,30,BRONX,40.82674,-73.8879,EAST 167 STREET,0,0,Saturday
4242713,2019,11,16,17,30,MANHATTAN,40.770752,-73.95695,2 AVENUE,0,0,Saturday
4244101,2019,11,16,17,15,MANHATTAN,40.764214,-73.97096,MADISON AVENUE,0,0,Saturday
4243187,2019,11,16,6,0,MANHATTAN,40.79167,-73.95093,MADISON AVENUE,0,0,Saturday
4242008,2019,11,16,13,30,MANHATTAN,40.716442,-73.98837,GRAND STREET,0,0,Saturday
4242072,2019,11,16,13,15,BRONX,40.859303,-73.89884,GRAND CONCOURSE,0,0,Saturday
4241906,2019,11,16,13,30,MANHATTAN,40.742256,-73.97768,2 AVENUE,0,0,Saturday
4266805,2019,11,16,13,0,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,0,0,Saturday
4241816,2019,11,16,13,15,QUEENS,40.66492,-73.73504,FRANCIS LEWIS BOULEVARD,0,0,Saturday
4242219,2019,11,16,13,15,MANHATTAN,40.75734,-73.98602,7 AVENUE,0,0,Saturday
4242431,2019,11,16,13,45,BROOKLYN,40.677338,-73.927536,ATLANTIC AVENUE,0,0,Saturday
4242681,2019,11,16,19,0,BROOKLYN,40.710724,-73.96767,BROADWAY,0,0,Saturday
4242347,2019,11,16,21,30,BROOKLYN,40.67677,-73.88949,ATLANTIC AVENUE,0,0,Saturday
4243938,2019,11,16,21,0,BROOKLYN,40.67608,-73.906136,ATLANTIC AVENUE,0,0,Saturday
4242772,2019,11,16,21,15,BRONX,40.833717,-73.82864,EAST TREMONT AVENUE,0,0,Saturday
4244497,2019,11,16,12,45,BRONX,40.8252,-73.867714,BRUCKNER BOULEVARD,1,0,Saturday
4242633,2019,11,16,12,45,BROOKLYN,40.69897,-73.94411,THROOP AVENUE,0,0,Saturday
4242760,2019,11,16,12,15,BROOKLYN,40.68137,-73.94063,THROOP AVENUE,1,0,Saturday
4243538,2019,11,16,0,45,MANHATTAN,40.794468,-73.93964,2 AVENUE,0,0,Saturday
4243061,2019,11,17,17,0,BRONX,40.815845,-73.89544,BRUCKNER BOULEVARD,0,0,Sunday
4242562,2019,11,17,17,45,MANHATTAN,40.810207,-73.93951,5 AVENUE,0,0,Sunday
4243223,2019,11,17,5,15,BRONX,40.827713,-73.92223,GRAND CONCOURSE,0,0,Sunday
4244235,2019,11,17,22,30,BROOKLYN,40.68969,-73.99237,ATLANTIC AVENUE,0,0,Sunday
4243224,2019,11,17,21,30,BRONX,40.833286,-73.914085,EAST 167 STREET,0,0,Sunday
4242358,2019,11,17,13,45,MANHATTAN,40.73669,-73.993126,5 AVENUE,0,0,Sunday
4246350,2019,11,17,13,45,BROOKLYN,40.686085,-73.982666,ATLANTIC AVENUE,0,0,Sunday
4242909,2019,11,17,18,45,MANHATTAN,40.77656,-73.95271,2 AVENUE,0,0,Sunday
4242790,2019,11,17,18,0,MANHATTAN,40.780174,-73.95932,MADISON AVENUE,0,0,Sunday
4242430,2019,11,17,18,30,QUEENS,40.75986,-73.78448,FRANCIS LEWIS BOULEVARD,0,0,Sunday
4242776,2019,11,17,0,15,MANHATTAN,40.780064,-73.94705,1 AVENUE,1,0,Sunday
4243050,2019,11,17,9,30,BRONX,40.817875,-73.89333,BRUCKNER BOULEVARD,0,0,Sunday
4242470,2019,11,17,9,15,BROOKLYN,40.676838,-73.91831,ATLANTIC AVENUE,0,0,Sunday
4244440,2019,11,17,15,0,MANHATTAN,40.724136,-73.992615,EAST HOUSTON STREET,0,0,Sunday
4242026,2019,11,17,3,45,MANHATTAN,40.745056,-73.978615,3 AVENUE,0,0,Sunday
4243275,2019,11,18,15,30,BROOKLYN,40.682415,-73.97065,ATLANTIC AVENUE,0,0,Monday
4243957,2019,11,18,15,45,MANHATTAN,40.819096,-73.94093,7 AVENUE,0,0,Monday
4245019,2019,11,18,15,45,BRONX,40.846657,-73.89619,3 AVENUE,0,0,Monday
4243542,2019,11,18,18,30,MANHATTAN,40.789055,-73.94861,LEXINGTON AVENUE,0,0,Monday
4243414,2019,11,18,18,30,QUEENS,40.768887,-73.90691,ASTORIA BOULEVARD,1,0,Monday
4243349,2019,11,18,18,15,MANHATTAN,40.718792,-73.98902,DELANCEY STREET,0,0,Monday
4243815,2019,11,18,18,45,BROOKLYN,40.616035,-73.955795,AVENUE N,1,0,Monday
4243249,2019,11,18,18,15,BROOKLYN,40.60756,-73.984406,AVENUE P,1,0,Monday
4243247,2019,11,18,17,30,MANHATTAN,40.74854,-73.97315,2 AVENUE,0,0,Monday
4243500,2019,11,18,17,15,MANHATTAN,40.746536,-73.985954,5 AVENUE,0,0,Monday
4248154,2019,11,18,17,0,MANHATTAN,40.74309,-73.97402,1 AVENUE,0,0,Monday
4243134,2019,11,18,7,30,MANHATTAN,40.768593,-73.98522,9 AVENUE,0,0,Monday
4244519,2019,11,18,7,0,BROOKLYN,40.611404,-74.00952,86 STREET,2,0,Monday
4243407,2019,11,18,8,45,QUEENS,40.76943,-73.91025,ASTORIA BOULEVARD,0,0,Monday
4243057,2019,11,18,8,30,BROOKLYN,40.680473,-73.9614,ATLANTIC AVENUE,0,0,Monday
4242791,2019,11,18,1,15,MANHATTAN,40.764214,-73.97096,MADISON AVENUE,0,0,Monday
4242801,2019,11,18,1,30,BRONX,40.82463,-73.85566,STORY AVENUE,1,0,Monday
4243440,2019,11,18,20,15,MANHATTAN,40.763733,-73.962074,2 AVENUE,0,0,Monday
4244141,2019,11,18,21,0,MANHATTAN,40.752117,-73.97556,LEXINGTON AVENUE,0,0,Monday
4243654,2019,11,18,21,45,BROOKLYN,40.59281,-73.97877,86 STREET,0,0,Monday
4243280,2019,11,18,0,0,MANHATTAN,40.752064,-73.97351,3 AVENUE,0,0,Monday
4242559,2019,11,18,0,45,MANHATTAN,40.751442,-73.97606,LEXINGTON AVENUE,2,0,Monday
4243551,2019,11,18,16,0,MANHATTAN,40.751522,-73.99396,8 AVENUE,0,0,Monday
4243817,2019,11,18,12,45,MANHATTAN,40.776875,-73.94938,1 AVENUE,0,0,Monday
4243642,2019,11,18,12,0,BROOKLYN,40.722458,-73.95479,NORTH 14 STREET,0,0,Monday
4243483,2019,11,18,10,30,BRONX,40.87945,-73.8844,GRAND CONCOURSE,0,0,Monday
4244941,2019,11,18,10,30,MANHATTAN,40.759624,-73.99548,10 AVENUE,0,0,Monday
4243541,2019,11,18,10,15,MANHATTAN,40.788532,-73.95322,EAST 98 STREET,0,0,Monday
4243074,2019,11,18,9,0,MANHATTAN,40.759514,-73.99926,11 AVENUE,0,0,Monday
4243041,2019,11,18,9,0,MANHATTAN,40.746857,-74.008,11 AVENUE,0,0,Monday
4243030,2019,11,18,9,45,BRONX,40.861347,-73.897736,GRAND CONCOURSE,0,0,Monday
4243502,2019,11,18,6,0,MANHATTAN,40.757233,-73.9898,8 AVENUE,0,0,Monday
4243543,2019,11,18,23,0,MANHATTAN,40.789623,-73.94007,EAST 106 STREET,0,0,Monday
4243448,2019,11,18,19,15,MANHATTAN,40.759617,-73.961975,1 AVENUE,1,0,Monday
4243752,2019,11,18,19,30,BROOKLYN,40.616035,-73.955795,AVENUE N,0,0,Monday
4243248,2019,11,18,19,0,MANHATTAN,40.74668,-73.9745,2 AVENUE,0,0,Monday
4242911,2019,11,18,5,15,BROOKLYN,40.680016,-73.87743,ATLANTIC AVENUE,0,0,Monday
4243628,2019,11,18,11,0,BROOKLYN,40.71807,-73.96414,KENT AVENUE,1,0,Monday
4245908,2019,11,18,14,45,MANHATTAN,40.795403,-73.94188,3 AVENUE,1,0,Monday
4243577,2019,11,18,22,0,MANHATTAN,40.76593,-73.99088,10 AVENUE,0,0,Monday
4243179,2019,11,18,13,45,MANHATTAN,40.75533,-73.99119,8 AVENUE,0,0,Monday
4243269,2019,11,18,13,45,BROOKLYN,40.68175,-73.96748,ATLANTIC AVENUE,0,0,Monday
4244499,2019,11,18,13,0,MANHATTAN,40.86955,-73.91519,10 AVENUE,0,0,Monday
4243729,2019,11,18,13,15,MANHATTAN,40.768646,-73.96983,5 AVENUE,1,0,Monday
4243046,2019,11,18,2,0,MANHATTAN,40.752052,-74.000984,10 AVENUE,0,0,Monday
4245907,2019,11,19,7,0,MANHATTAN,40.793186,-73.94057,2 AVENUE,0,0,Tuesday
4246955,2019,11,19,20,45,QUEENS,40.766685,-73.892136,ASTORIA BOULEVARD,0,0,Tuesday
4244158,2019,11,19,17,15,BROOKLYN,40.59064,-73.97514,86 STREET,0,0,Tuesday
4244157,2019,11,19,17,30,BROOKLYN,40.596966,-73.931496,AVENUE W,1,0,Tuesday
4244097,2019,11,19,17,0,MANHATTAN,40.76734,-73.96868,MADISON AVENUE,0,0,Tuesday
4244577,2019,11,19,17,0,MANHATTAN,40.80506,-73.94117,MADISON AVENUE,5,0,Tuesday
4244299,2019,11,19,17,30,MANHATTAN,40.823566,-73.93768,7 AVENUE,0,0,Tuesday
4244415,2019,11,19,17,45,MANHATTAN,40.83406,-73.944885,BROADWAY,0,0,Tuesday
4243791,2019,11,19,10,30,MANHATTAN,40.750294,-73.99485,8 AVENUE,0,0,Tuesday
4244288,2019,11,19,23,45,MANHATTAN,40.732643,-73.98157,1 AVENUE,1,0,Tuesday
4244068,2019,11,19,23,30,MANHATTAN,40.71918,-73.99029,DELANCEY STREET,0,0,Tuesday
4244092,2019,11,19,13,45,MANHATTAN,40.779495,-73.95771,PARK AVENUE,0,0,Tuesday
4244169,2019,11,19,13,45,MANHATTAN,40.760403,-73.98748,8 AVENUE,0,0,Tuesday
4244091,2019,11,19,19,0,MANHATTAN,40.77437,-73.963554,MADISON AVENUE,0,0,Tuesday
4246252,2019,11,19,19,45,MANHATTAN,40.740944,-74.00537,9 AVENUE,0,0,Tuesday
4243740,2019,11,19,9,30,MANHATTAN,40.77437,-73.963554,MADISON AVENUE,0,0,Tuesday
4243878,2019,11,19,9,30,MANHATTAN,40.751747,-73.97081,2 AVENUE,0,0,Tuesday
4244562,2019,11,19,21,15,MANHATTAN,40.865547,-73.92728,BROADWAY,0,0,Tuesday
4244032,2019,11,19,21,45,MANHATTAN,40.744762,-73.99517,7 AVENUE,0,0,Tuesday
4244178,2019,11,19,21,45,MANHATTAN,40.760418,-73.97584,5 AVENUE,0,0,Tuesday
4244020,2019,11,19,18,0,MANHATTAN,40.746403,-73.97973,LEXINGTON AVENUE,0,0,Tuesday
4243437,2019,11,19,0,15,MANHATTAN,40.76023,-73.961525,1 AVENUE,0,0,Tuesday
4244463,2019,11,19,16,15,MANHATTAN,40.823505,-73.94144,8 AVENUE,0,0,Tuesday
4244131,2019,11,19,12,30,MANHATTAN,40.750988,-73.99063,7 AVENUE,0,0,Tuesday
4244944,2019,11,19,12,15,MANHATTAN,40.75898,-73.99595,10 AVENUE,0,0,Tuesday
4244127,2019,11,19,15,15,QUEENS,40.77211,-73.93013,ASTORIA BOULEVARD,0,0,Tuesday
4248281,2019,11,19,15,15,MANHATTAN,40.76739,-73.97073,5 AVENUE,0,0,Tuesday
4246372,2019,11,19,14,30,MANHATTAN,40.718777,-73.995705,GRAND STREET,0,0,Tuesday
4243949,2019,11,19,2,0,MANHATTAN,40.81207,-73.93603,MADISON AVENUE,0,0,Tuesday
4244153,2019,11,19,22,30,MANHATTAN,40.75214,-73.979774,MADISON AVENUE,0,0,Tuesday
4244478,2019,11,20,9,15,MANHATTAN,40.76781,-73.96202,3 AVENUE,0,0,Wednesday
